,Ticker
68875,FTN.L
68876,PFI.NZ
68877,6CF.F
68878,9172.KL
68879,0290-OL.HK
68880,FOX.L
68881,GFI.AX
68882,RIVERDAL.BO
68883,FOZN.BE
68884,WOO.F
68885,FOT.F
68886,NWFAF
68887,RELAXO-EQ.NS
68888,SFPIL.BO
68889,CAO.F
68890,LWF.F
68891,SHOW3F.SA
68892,SJ2A.SG
68893,JJ1.SG
68894,4510.TWO
68895,FVI.SW
68896,LII.SG
68897,SFP-R.BK
68898,FSL.MU
68899,S-PF.TO
68900,RELAXO.NS
68901,2399-OL.HK
68902,TFA.SG
68903,FXB.MU
68904,0360-OL.HK
68905,F2T.MU
68906,NWF.SG
68907,SGFL.BO
68908,SITASHREE-EQ.NS
68909,P4F.F
68910,FR3.BE
68911,2S6.F
68912,PH4.F
68913,8SF.F
68914,KOHINOOR-EQ.NS
68915,FTV.L
68916,GRANDFONRY.BO
68917,FO8.F
68918,FTS-PG.TO
68919,TAHR.AX
68920,KF4B.DU
68921,SGU16-C.SI
68922,0280-OL.HK
68923,FOT.DU
68924,2228.TW
68925,FTCX
68926,HIMALFD.BO
68927,WFM.SW
68928,HERITGFOOD-EQ.NS
68929,JUBLFOOD4.BO
68930,HILTON.NS
68931,KOHINOOR.NS
68932,FOSUY
68933,0060-OL.HK
68934,FOZN.F
68935,L1OA.HM
68936,F5D.MU
68937,FRS.MU
68938,METALFORGE.BO
68939,TGGR.AX
68940,GLF.MI
68941,FIG.MX
68942,WBCR.AX
68943,FOT.BE
68944,FORTISMLR.BO
68945,RUN.V
68946,8112-OL.HK
68947,FOOG.EX
68948,6M6.F
68949,VIMALOIL-EQ.NS
68950,WFM.BE
68951,WFM.MX
68952,PFIRG.NZ
68953,NWF.BE
68954,0656-OL.HK
68955,TWER.AX
68956,FOH.MU
68957,TRATF.BO
68958,FSUGY
68959,F2T.SG
68960,STWK.ST
68961,MUNISFG.BO
68962,FOT.EX
68963,36D.F
68964,SAWNTFD.BO
68965,FOQ1.F
68966,FSM.BE
68967,L1OA.F
68968,1CT.MU
68969,5OI.SI
68970,POMPUI-R.BK
68971,36D.BE
68972,KORE.BO
68973,FORTIS6.BO
68974,6BF.BE
68975,WFM.HA
68976,C8Q.SG
68977,4159.TWO
68978,FTY.CN
68979,8473.TWO
68980,TFG-R.BK
68981,UF3.F
68982,0P4F.L
68983,JH1.BE
68984,FRACF
68985,F.MX
68986,GFPMF
68987,SJ2A.F
68988,1FE.BE
68989,8SF.BE
68990,FZA.F
68991,SPEL.PA
68992,LIT.LS
68993,FOO.MU
68994,FRTSF
68995,TF7A.MU
68996,5514.TWO
68997,T4B.SI
68998,FOB.MU
68999,FORBESCO.BO
69000,MLFNF
69001,TF7A.BE
69002,2310-OL.HK
69003,NOMHF
69004,FRS.HM
69005,S-PG.TO
69006,MMFL-EQ.NS
69007,FZA.SG
69008,8116-OL.HK
69009,0374-OL.HK
69010,6BF.F
69011,8272-OL.HK
69012,0OFC.L
69013,F3E1.F
69014,TARAI.BO
69015,0930-OL.HK
69016,FOT.MU
69017,FPI-R.BK
69018,FVJ.HM
69019,M1L.F
69020,TKN.BK
69021,FSL.BE
69022,HO7.DE
69023,LIT.NX
69024,6M6.SG
69025,FVJ.SG
69026,TF7A.SG
69027,FOO.BE
69028,LII.F
69029,FRS.DU
69030,LGBFORGE.NS
69031,KF4B.F
69032,FOQ1.BE
69033,8F1.F
69034,L1OA.BE
69035,MLCFI.NX
69036,WFM.DU
69037,FOH.BE
69038,TFA.HM
69039,0MQ2.L
69040,0MKM.L
69041,2FP.F
69042,F4S.SG
69043,TUNE.L
69044,NI6.BE
69045,FO8.BE
69046,9172@BN.KL
69047,IGC.BO
69048,F2T.DU
69049,0778-OL.HK
69050,FZA.BE
69051,7AB1.F
69052,FOSECOIND.BO
69053,FORTH-R.BK
69054,BAKKAO.ST
69055,SITASHREE-BE.NS
69056,LFVE.NX
69057,FTRK.BE
69058,4F3.F
69059,FORDP.NX
69060,FOCUS.BK
69061,WFM.SG
69062,8179-OL.HK
69063,LFVE.PA
69064,PFOCUS.BO
69065,TFA.BE
69066,VIMALOIL.NS
69067,FOMEHOT.BO
69068,FVJ.MU
69069,NF2.F
69070,8906.TWO
69071,1CT.F
69072,2FP.SG
69073,FTQ.MU
69074,HO7.MU
69075,8486@OM.KL
69076,NFPDF
69077,KMSWF
69078,GFDCF
69079,FORTP.ME
69080,CNC.F
69081,FSY.SG
69082,0HAH.L
69083,FTS-PF.TO
69084,VINTAFD.BO
69085,8047-OL.HK
69086,MOPF.BR
69087,FOB.SG
69088,FOYRK.AT
69089,CAO.SG
69090,RMIFOOD.BO
69091,FOU1.SG
69092,8SF.SG
69093,P74.SI
69094,RKFORGE.BO
69095,TFG.BK
69096,SYNTHFO.BO
69097,PRESTIG.BO
69098,4923.TWO
69099,FSMART.BK
69100,F4S.MU
69101,30C.BE
69102,GFP.V
69103,FVIN.MX
69104,TEMPTFD.BO
69105,KOHINOOR.BO
69106,PFOCUS6.BO
69107,F2T.BE
69108,SPARKFD.BO
69109,L1OA.MU
69110,CHFHF
69111,F.SW
69112,WIW.F
69113,HERITGFOOD.BO
69114,FOO.DU
69115,SGFL-EQ.NS
69116,SGFL-BE.NS
69117,5196@BN.KL
69118,UFODF
69119,TKN-R.BK
69120,FOU1.DU
69121,PTTGF
69122,UF3.SG
69123,FOFU
69124,S-PE.TO
69125,SNCXF
69126,MLVIN.PA
69127,F5D.F
69128,GANFNDR.BO
69129,HO7.BE
69130,MRRTY
69131,FTQ.SG
69132,FYB.F
69133,FORFOOD.BO
69134,SFP.BK
69135,PRFOTRN.BO
69136,KALYANIFRG.NS
69137,PO4.F
69138,510110.SS
69139,F5D.DU
69140,FVJ.F
69141,TECHFOR.BO
69142,1929-OL.HK
69143,FRS.BE
69144,FTS-PH.TO
69145,LL8A.SG
69146,FORTH.BK
69147,SENEM
69148,0FI1.L
69149,NIMBUSFOO.BO
69150,LUY1.MU
69151,JFEN3.SA
69152,FO8.SG
69153,FVJA.BE
69154,FRS.SG
69155,5196@OM.KL
69156,R2:JFEN3S.SA
69157,FWI.F
69158,FPTOF
69159,S-PJ.TO
69160,FOV.F
69161,RCF.AX
69162,MCYGF
69163,FPVTF
69164,FPSUF
69165,FPET
69166,FP6.SG
69167,FP.TO
69168,WBCCD.AX
69169,FPE3.MU
69170,FPP.F
69171,WAX.AX
69172,VLG.L
69173,FP.BR
69174,FPE3.SW
69175,FP3.DU
69176,FP3.BE
69177,FP5.F
69178,RIG.AX
69179,FPO.L
69180,FP.SW
69181,FPI.A
69182,FPHHF
69183,FPMB.DE
69184,GRG.AX
69185,SXS.AX
69186,FPQ.BE
69187,SPK.AX
69188,NJ6A.F
69189,FPMB.DU
69190,FPH.MU
69191,FPMB.BE
69192,TERN.L
69193,MFE.AX
69194,FP3.F
69195,FPE.HA
69196,NTL.AX
69197,FPEG.EX
69198,FPE3.HA
69199,FPT.BE
69200,FPE3.DU
69201,VGL.AX
69202,FPP-WT
69203,FPP.MU
69204,FPE3.BE
69205,FPE3.SG
69206,FPOR11.SA
69207,FPP.A
69208,FPT.MU
69209,FPH.SG
69210,NJ6A.MU
69211,TAHCD.AX
69212,TOLCD.AX
69213,FPH.DU
69214,MIL.AX
69215,FPNUF
69216,FPT.F
69217,RYD.AX
69218,FPNV.PA
69219,IFT.AX
69220,FPE3.F
69221,MKE.AX
69222,FPT.SG
69223,FPE.SG
69224,MPLCD.AX
69225,FPE.HM
69226,UND.AX
69227,FPLSF
69228,FPLB.BE
69229,FPE.DU
69230,FPMB.MU
69231,FPBK
69232,FPH.F
69233,FPNV.NX
69234,FPETD
69235,PARC3.SA
69236,SXI.AX
69237,FPE3.HM
69238,FPMB.F
69239,FP3.SG
69240,FPMB.SG
69241,FP.NX
69242,FQ3.IR
69243,FQ3.F
69244,FQ3.SG
69245,FQVTF
69246,FQV.F
69247,FQ3.BE
69248,FQ7.SI
69249,THPG.EX
69250,THP.MU
69251,THER.PA
69252,TGO.F
69253,TFF.PA
69254,SOH.SG
69255,SOG.PA
69256,SOFR.PA
69257,SO.PA
69258,SCDU.PA
69259,SGE.HA
69260,SFT.PA
69261,SFBS.PA
69262,SEJ1.MU
69263,SDG.PA
69264,SCR.PA
69265,SANF.MI
69266,SAMS.PA
69267,SABE.PA
69268,RIB.PA
69269,RCF.PA
69270,PU4.SG
69271,PSB.PA
69272,PEU.MU
69273,NBP.SG
69274,NBP.BE
69275,MUN.PA
69276,MRM.PA
69277,MPRFF
69278,MMB.PA
69279,MLVST.PA
69280,MLTRO.PA
69281,MLSTM.PA
69282,MLPPI.PA
69283,MLPOL.PA
69284,MLPFX.PA
69285,MLNLF.PA
69286,MLMON.PA
69287,MLLEA.PA
69288,MLIML.PA
69289,MLIDS.PA
69290,MLGEO.PA
69291,MLCOR.PA
69292,LSS.PA
69293,LRC.DU
69294,LRC.BE
69295,LR.PA
69296,LPE.PA
69297,LPE.BE
69298,LORF.EX
69299,LOCAL.PA
69300,LI3.F
69301,LD.PA
69302,LAF.PA
69303,ITS.PA
69304,ITP.PA
69305,INSD.PA
69306,INN.PA
69307,ING.PA
69308,IL2.F
69309,IDIP.PA
69310,I7G.F
69311,HUBWF
69312,HLOTF
69313,HF.PA
69314,GTCL.PA
69315,GTCL.BR
69316,GOE.PA
69317,GLOG.BR
69318,GLENV.PA
69319,GLE.MI
69320,GECP.PA
69321,GDMS.PA
69322,GAM.PA
69323,FTRN.PA
69324,FSNR
69325,FSEF.EX
69326,FSE.DU
69327,FRW.F
69328,FRTG
69329,FRSHF
69330,FRSCF
69331,FRI.V
69332,FRHLF
69333,FRAZ
69334,E7V.SG
69335,E28.SI
69336,COUR.PA
69337,COH.PA
69338,912398.TW
69339,4G8.SG
69340,4207.TWO
69341,1T9.SG
69342,1T9.MU
69343,0Q6Q.L
69344,0MGU.L
69345,0IUJ.L
69346,0FPB.L
69347,GD6.SG
69348,MLLOI.PA
69349,S30T.PA
69350,SOH.BE
69351,MLSIL.NX
69352,0F3T.L
69353,0279-OL.HK
69354,C4X.MU
69355,MLIFC.PA
69356,0R8M.L
69357,LOR.DU
69358,MFRISCOA-1.MX
69359,MMT.DU
69360,FIPP.NX
69361,MCNV.NX
69362,SYN.BE
69363,RNL.DU
69364,0G1T.L
69365,MLTHA.NX
69366,MLIPY.NX
69367,GUL.SG
69368,RNL.HA
69369,MLPRI.NX
69370,30745414.PA
69371,FTEE.EX
69372,419726.PA
69373,6MH.SG
69374,FRL.NS
69375,6FR.F
69376,WVH.F
69377,MMTG.EX
69378,0FHN.L
69379,0KB3.L
69380,MLTEK.NX
69381,RCF.MU
69382,P2Q.SI
69383,MLHYD.NX
69384,IIE.F
69385,I8PF.EX
69386,LAG.EX
69387,MLCOU.PA
69388,GOAFRUT.BO
69389,IL2.MU
69390,SGE.DE
69391,0RC1.L
69392,HMI.DU
69393,MLUSG.PA
69394,LOR.HM
69395,FRL.BO
69396,GOB.BE
69397,MLCOL.NX
69398,5FM.BE
69399,GROPF
69400,FREDUN.BO
69401,COFA.PA
69402,0IN3.L
69403,MLRIV.PA
69404,IY4.F
69405,MLMUT.NX
69406,KERN.MX
69407,SJ7.F
69408,SNW.HM
69409,GENX.PA
69410,MLFTI.PA
69411,TOTB.MU
69412,7SO.MU
69413,0NDS.L
69414,MLLED.PA
69415,ROD.NX
69416,INF.PA
69417,0NKO.L
69418,0IEB.L
69419,NQ9.MU
69420,MLIFC.NX
69421,MC.SW
69422,CAR.F
69423,0IW5.L
69424,GZF.HA
69425,D2R.F
69426,GI6A.SG
69427,LRC.MU
69428,LAN.PA
69429,HMI.HM
69430,SGE.HM
69431,TOTG.EX
69432,MLSAT.PA
69433,0QVK.L
69434,0EVI.L
69435,TGNA.F
69436,CAR.DU
69437,SSXN.SG
69438,LAG.SG
69439,RIA.PA
69440,RNL.DE
69441,PU4.BE
69442,CAJ.F
69443,7FP.F
69444,SGE.SG
69445,SK.PA
69446,3IC.BE
69447,MLCET.NX
69448,GF5.BE
69449,0MV8.L
69450,MLMAD.NX
69451,MLSRP.PA
69452,FRYA.DU
69453,NLM.SG
69454,M8Y.F
69455,FRNWF
69456,MLFTI.NX
69457,FRAS3.SA
69458,TGO.BE
69459,NQ9.BE
69460,MLQUD.PA
69461,FRLDVR.BO
69462,0OPS.L
69463,P2W.SG
69464,MCH.F
69465,3HB.SG
69466,MOH.HM
69467,FRO.F
69468,OREGE.PA
69469,PUS.PA
69470,MLUNT.PA
69471,HJMA.SG
69472,0MGJ.L
69473,4413.TWO
69474,ML.SW
69475,MLRIV.NX
69476,SEJ1.F
69477,LI.AS
69478,RCF.BE
69479,0OPY.L
69480,3HB.BE
69481,FRIGO.AT
69482,PARDS.PA
69483,2G3.BE
69484,RNO.MI
69485,MLARI.PA
69486,RFR.F
69487,THYF.F
69488,LAG.HM
69489,SJ7.SG
69490,30L1.DE
69491,0NAV.L
69492,GQ6.BE
69493,THP.DU
69494,LSIIF
69495,MMB.SW
69496,T7H1.MU
69497,0MH6.L
69498,SJ7.MU
69499,KPR.BE
69500,MLAUD.PA
69501,26310714.PA
69502,FRL-EQ.NS
69503,OXFME.SW
69504,PPX.MU
69505,MLGAL.PA
69506,CAR.HM
69507,UNBL.PA
69508,NRG.PA
69509,PEUG.EX
69510,CAR.BE
69511,PU4.F
69512,SCDV.PA
69513,TGNA.SG
69514,SPIE.PA
69515,MLCMG.PA
69516,7FP.BE
69517,NXS.BE
69518,S1A.MU
69519,0K4O.L
69520,G06.F
69521,MKEA.PA
69522,0NPH.L
69523,TXCL.PA
69524,3C1.F
69525,0NEL.L
69526,6888-OL.HK
69527,RNL.BE
69528,26301877.PA
69529,0NZM.L
69530,FRC-PG
69531,FRIMAN.ST
69532,RMC.SG
69533,PPX.BE
69534,GF3.MU
69535,23047709.PA
69536,LNA.PA
69537,PHA.PA
69538,FRONTCAP.BO
69539,LET.F
69540,GNFT.PA
69541,8N61.F
69542,IM1.F
69543,7SO.BE
69544,FRN.AX
69545,7FP.SG
69546,FRA.HM
69547,THP.BE
69548,MLIPP.NX
69549,NGP.SG
69550,26281555.NX
69551,MLORC.NX
69552,I7G.MU
69553,MLUMG.NX
69554,MLSOL.NX
69555,CAMYF
69556,MLDEB.NX
69557,MLLED.NX
69558,LOR.MU
69559,MLPLC.PA
69560,7PO.F
69561,7PO.MU
69562,3IC.DU
69563,M6P.BE
69564,IPZ.SG
69565,PHT.SG
69566,PER.DU
69567,MLCOL.PA
69568,9RS.SG
69569,OR8.F
69570,IY4.DU
69571,GD6.F
69572,RNLF.EX
69573,HMI.MU
69574,P2W.MU
69575,STNDS.PA
69576,SEJ1.DU
69577,S1A.F
69578,SEJ1.BE
69579,PZ21.SG
69580,0J3F.L
69581,OPA.SG
69582,FRRX
69583,STNYF
69584,1T9.F
69585,2G3.SG
69586,GYG-H.V
69587,E7V.MU
69588,4G8.F
69589,GBTNV.PA
69590,SESNV.PA
69591,8366.HK
69592,VLTSA.PA
69593,ROTH.PA
69594,0IXT.L
69595,005408.PA
69596,LI3.SG
69597,5321.TWO
69598,SJ7.DU
69599,5NR.F
69600,FRIO3.SA
69601,TRICOMFRU.BO
69602,GZF.F
69603,NLM.HM
69604,VSA.F
69605,2641.TWO
69606,SNW.BE
69607,FSE.F
69608,MOH.BE
69609,LAG.BE
69610,TOTB.SG
69611,FRYA.SG
69612,GAZ-U.TI
69613,RUI.PA
69614,4SP.MU
69615,SDRC.F
69616,MEMS.PA
69617,MEP.F
69618,0MGL.L
69619,FRONTSP.BO
69620,NGP.MU
69621,SGEI.EX
69622,5FM.SG
69623,GRVO.PA
69624,PEU.BE
69625,SGO.BR
69626,0EKE.L
69627,FRDN.TA
69628,MLHCF.NX
69629,TECN.MX
69630,SNWF.EX
69631,S1A.SG
69632,KER.SW
69633,P9F.SG
69634,NXS.F
69635,FR.SW
69636,GZF.BE
69637,GOE.SW
69638,KNFI.EX
69639,6NU.BE
69640,FRA.HA
69641,UBL.MU
69642,NXS.DU
69643,VACG.EX
69644,29151344.NX
69645,SANGFROID.BO
69646,LOCAL.SW
69647,0NWK.L
69648,KPR.MU
69649,MLPVG.PA
69650,FRK.MU
69651,H2P.F
69652,5FM.F
69653,N4L.F
69654,IDD.F
69655,GOB.SG
69656,MNQ.BE
69657,GRB.MU
69658,FRK.DU
69659,RI.SW
69660,IPZ.BE
69661,LRC.F
69662,GF3F.EX
69663,MLMII.PA
69664,MLPAC.PA
69665,PPX.DU
69666,MLCHP.PA
69667,0MGS.L
69668,FREH.EX
69669,FRA.SW
69670,7FP.MU
69671,KN.SW
69672,KORI.PA
69673,LN4.SG
69674,6FC.F
69675,MICP-U.TI
69676,CAR.HA
69677,TVLY.PA
69678,MCH.DE
69679,E7V.BE
69680,SQU.F
69681,3GF.F
69682,MLCSV.NX
69683,TNM1.F
69684,GECP.NX
69685,OLGDS.PA
69686,GENXT.PA
69687,FTE.DE
69688,GRBF.EX
69689,RBT.PA
69690,PEU.HA
69691,MLMUL.PA
69692,30L1.F
69693,FRS.A
69694,PHAT.PA
69695,UBI.SW
69696,HMI.F
69697,FREA.DE
69698,FRO.BE
69699,6NU.MU
69700,UBL.F
69701,5D8.BE
69702,G1L.BE
69703,MLGRD.PA
69704,SAVE.NX
69705,FRW.SG
69706,MMT.SG
69707,MLOPT.NX
69708,HMI.BE
69709,ENGI.SW
69710,VSA.BE
69711,GLE.TI
69712,MLNLF.NX
69713,ONCDF
69714,HMI.SG
69715,MLSEC.NX
69716,NFRGF
69717,MLCOR.NX
69718,UBL.DE
69719,MLSBT.PA
69720,FSE.SG
69721,5D8.F
69722,0NR2.L
69723,POM.SW
69724,SNW.SG
69725,MLFMM.NX
69726,FRUTF
69727,FRONTSEC.BO
69728,KO2.SG
69729,0IQU.L
69730,0P5I.L
69731,GI6A.MU
69732,MLARI.NX
69733,PIG.NX
69734,OHE.F
69735,IY4.BE
69736,VVD.MU
69737,GZF.MU
69738,4HM.SG
69739,MLTED.NX
69740,IL2.BE
69741,FRYA.BE
69742,HMI.EX
69743,GD6.BE
69744,4SP.F
69745,SD8.SG
69746,HAVG.EX
69747,MLNEO.PA
69748,MRNNV.PA
69749,MMT.F
69750,GLEN.MX
69751,MCH.MU
69752,0OFQ.L
69753,MLHOT.NX
69754,24I.F
69755,0NY8.L
69756,JEH.BE
69757,POXEL.PA
69758,FRONTFN.BO
69759,VIE.SW
69760,0F8T.L
69761,PCA.PA
69762,VLAP.VI
69763,SGO.AS
69764,UEN.DU
69765,FREDS.PA
69766,0NQF.L
69767,MNIGF
69768,RCF.SG
69769,23051116.PA
69770,MLGLO.PA
69771,IIEF.EX
69772,RXLNV.PA
69773,PREC.PA
69774,IPZ.MU
69775,MLCOU.NX
69776,19R.F
69777,0NQ5.L
69778,MLHIN.NX
69779,PER.F
69780,FRONTIER.BO
69781,WIS.DU
69782,0OCQ.L
69783,1VD.MU
69784,I7G.SG
69785,IY4.SG
69786,0OO9.L
69787,0NY3.L
69788,RNL.F
69789,2G3.F
69790,UBL.HA
69791,GOB.DE
69792,RI7.F
69793,I8P.F
69794,0K8N.L
69795,I7G.BE
69796,LOR.HA
69797,LAG.DU
69798,GI6F.EX
69799,UGN.MX
69800,PER.MU
69801,6FC.BE
69802,26310714.NX
69803,PER.SG
69804,LAG.MU
69805,MLTEK.PA
69806,POM.PA
69807,DEVR.PA
69808,VVD.DU
69809,GF3.SG
69810,THP.F
69811,MNQ.F
69812,TFINV.PA
69813,ING.SW
69814,IDL.PA
69815,0NTX.L
69816,26163835.PA
69817,0HB2.L
69818,RCF.DU
69819,NR21.NX
69820,VAC.HM
69821,7PO.BE
69822,CATG.PA
69823,MLJSA.PA
69824,30711274.NX
69825,LVFHF
69826,MSBA.F
69827,0NW1.L
69828,MLN.MX
69829,PARNR.PA
69830,WIS.MU
69831,VETOF
69832,TFINV.NX
69833,7PO.SG
69834,FROO.ST
69835,MRN.NX
69836,IIE.BE
69837,MEP.BE
69838,PPX.DE
69839,CAPP-U.TI
69840,PUBN.MX
69841,OPA.F
69842,0LW.F
69843,VIAD.NX
69844,0NQT.L
69845,MLNES.NX
69846,NR8.BE
69847,SAF.SW
69848,MCH.DU
69849,0RCC.L
69850,CAJ.BE
69851,FSNUF
69852,HJMA.F
69853,PEU.HM
69854,0NM7.L
69855,FRL4.BO
69856,T7H1.F
69857,LRC.SG
69858,30711274.PA
69859,PARNR.NX
69860,TOTB.HM
69861,TVFCF
69862,PPX.HM
69863,9VP.SG
69864,V16.F
69865,MCH.BE
69866,FRE.SW
69867,WO6.F
69868,VALOFN.MX
69869,PNU.F
69870,LAT.PA
69871,0F8V.L
69872,VDLO.PA
69873,0O9Y.L
69874,FSTA.L
69875,FSPM
69876,FS22.F
69877,FS8.MU
69878,FSL6.BO
69879,FSI.SG
69880,FSI.A
69881,FSLUF
69882,FS23.F
69883,FSP.A
69884,FSS-R.BK
69885,FSRFF
69886,FSS.BK
69887,FS24.F
69888,FSX.MU
69889,FSHHF
69890,FSLR.SW
69891,T0314Y.TWO
69892,T0313Y.TWO
69893,FSE.MU
69894,FTMNF
69895,FTN.F
69896,SLOTT-B.ST
69897,FTE.DU
69898,FTE.F
69899,3126-OL.HK
69900,FTIN.TA
69901,FTE.HM
69902,FTE1.F
69903,FTE.BE
69904,FTR.V
69905,FT2.F
69906,FTE1.DE
69907,FTPR
69908,FTE.TI
69909,FTPM
69910,FTE.HA
69911,FTRHF
69912,FTRYF
69913,FT8.BE
69914,SLOTT-A.ST
69915,FTI.MU
69916,FTRT3B.SA
69917,FTE.SG
69918,FTCOF
69919,FTNW
69920,FTF.A
69921,FTRT3BF.SA
69922,FTC.L
69923,FTU-PB.TO
69924,FTN-PA.TO
69925,FT8.DU
69926,FT8.F
69927,TCPYF
69928,SSTSS.BK
69929,SFDMY
69930,RRF-UN.TO
69931,RAV-UN.TO
69932,PTF.V
69933,PKIUF
69934,MMF-UN.TO
69935,LFUGY
69936,IPRU8895.BO
69937,IDR-UN.TO
69938,HFCL.NS
69939,FUTURSEC.BO
69940,FUM.L
69941,FUJHF
69942,570001.KS
69943,2320-OL.HK
69944,HFEFRD.BO
69945,722504.TWO
69946,721958.TWO
69947,GTTXF
69948,722081.TWO
69949,FZMD
69950,031953.TW
69951,KTKSENSEX.BO
69952,0LNT.L
69953,SEOFIIGD.BO
69954,723168.TWO
69955,SEOFIGR.BO
69956,RCAPBULADD.BO
69957,721911.TWO
69958,RELSENSEX.BO
69959,HFEFBRD.BO
69960,HRGESSRG2.BO
69961,URBNPF.BK
69962,7RF.SG
69963,SEOFIDR.BO
69964,HFCL.BO
69965,F3D.DU
69966,RCBFIICD.BO
69967,0820-OL.HK
69968,SC2RD-MF.NS
69969,3FF.SG
69970,718367.TWO
69971,RCBFIIIAX.BO
69972,721843.TWO
69973,SOUTHFUEL.BO
69974,RCAPBULBDD.BO
69975,MPO.L
69976,031014.TW
69977,718318.TWO
69978,IPRU2639.BO
69979,USFC
69980,KA5.BE
69981,M-STOR.BK
69982,IPRU2722.BO
69983,722341.TWO
69984,UTINIFTETF.BO
69985,IPRU8937.BO
69986,RCAPBUILBD.BO
69987,IPRU8958.BO
69988,KTKKIGFDD.BO
69989,721681.TWO
69990,PRSV11.SA
69991,IPRU8688.BO
69992,722627.TWO
69993,721813.TWO
69994,LICNFR2GP.BO
69995,IPRU8463.BO
69996,F3D.F
69997,TLOGIS.BK
69998,500007.KS
69999,54GW.L
70000,PTF.L
70001,HB1.F
70002,RCBFIIBDD.BO
70003,722244.TWO
70004,FUIG
70005,IPRU2366.BO
70006,F3D.DE
70007,723139.TWO
70008,HDFCNIFETF.BO
70009,SEOFIIDD.BO
70010,INIFTY.BO
70011,SEOFIIDR.BO
70012,IPRU8969.BO
70013,722977.TWO
70014,723096.TWO
70015,7RF.F
70016,F3D.EX
70017,KOTAKNIFTY.BO
70018,FUGI
70019,502015.SS
70020,72534P.TWO
70021,IPRU2586.BO
70022,IA6.F
70023,LICNFR3G1.BO
70024,NFG.F
70025,0B4R.L
70026,IGC.L
70027,519300.SS
70028,IPRU2511.BO
70029,1030-OL.HK
70030,SPICE6.BO
70031,LICNFR2D1.BO
70032,KNCR11.SA
70033,FUE1.SG
70034,031016.TW
70035,722746.TWO
70036,SEOFIDD.BO
70037,FUE1.BE
70038,722063.TWO
70039,722285.TWO
70040,502013.SS
70041,722862.TWO
70042,718656.TWO
70043,SIRZF
70044,IPRU2365.BO
70045,FUE1.MU
70046,717423.TWO
70047,722433.TWO
70048,IPRU2619.BO
70049,IPRU2735.BO
70050,722080.TWO
70051,71908P.TWO
70052,4429.TWO
70053,FUL.L
70054,FUTR.L
70055,IPRU8565.BO
70056,1819-OL.HK
70057,UCALFUEL.NS
70058,IPRU8566.BO
70059,IPRU2721.BO
70060,FUNCOMO.ST
70061,IT2A.SG
70062,033564.TW
70063,IPRU8923.BO
70064,05394P.TW
70065,HFEFDG.BO
70066,MQIIF
70067,FUH.DU
70068,721615.TWO
70069,0612-OL.HK
70070,RCAPBUILCG.BO
70071,MFU.DU
70072,4755.TW
70073,HNGSNGBEES.BO
70074,HDFCMFGETF.BO
70075,IPRU8821.BO
70076,722281.TWO
70077,3FF.F
70078,RCLEDPLBDD.BO
70079,723015.TWO
70080,IPRU8910.BO
70081,500008.KS
70082,722102.TWO
70083,71916P.TWO
70084,KOTAKPSUBK.BO
70085,RCLEDPLADD.BO
70086,GRIO.L
70087,IPRU2767.BO
70088,722507.TWO
70089,SKG-UN.TO
70090,FUJIF
70091,TCF.L
70092,VO51.BE
70093,KTKKIGFG.BO
70094,M50.BO
70095,722142.TWO
70096,1443-OL.HK
70097,HRGESSDG2.BO
70098,72364P.TWO
70099,OIG.L
70100,D2U.SI
70101,LICNFESGP.BO
70102,718381.TWO
70103,IPRU2670.BO
70104,RCBFIIIAG.BO
70105,POPF.BK
70106,VLOL11.SA
70107,6024.TWO
70108,RCBFIICG.BO
70109,F3D.BE
70110,IDBIGOLD.BO
70111,VO51.MU
70112,RCAPBULBDG.BO
70113,8383.TWO
70114,IPRU2693.BO
70115,HFEFRG.BO
70116,WTR.L
70117,RCBFIIAG.BO
70118,FUNWTRD.BO
70119,722976.TWO
70120,RCAPBULCDD.BO
70121,T8F.F
70122,MXF.L
70123,IPRU2530.BO
70124,RCAPBULADG.BO
70125,IPRU8687.BO
70126,RCBFIIADD.BO
70127,RCLENDPLAD.BO
70128,IT2A.F
70129,T8F.BE
70130,PF6.F
70131,IPRU2598.BO
70132,FUJ1.F
70133,721988.TWO
70134,RBPR11.SA
70135,UTRGESSRGR-MF.NS
70136,MFU.BE
70137,SOI.L
70138,FUL.MI
70139,718087.TWO
70140,IPRU2708.BO
70141,0465-OL.HK
70142,502050.SS
70143,IPRU2263.BO
70144,HFEFBDD.BO
70145,722651.TWO
70146,721658.TWO
70147,722506.TWO
70148,RCBFIIAD.BO
70149,IPRU8800.BO
70150,FU7.F
70151,718368.TWO
70152,722652.TWO
70153,722049.TWO
70154,JNRFY
70155,9802.TW
70156,MNGFF
70157,HPF-UN.TO
70158,LICNFR3D1.BO
70159,IPRU8793.BO
70160,IPRU8628.BO
70161,IPRU2591.BO
70162,031873.TW
70163,HRR-UN.TO
70164,NNDIF
70165,722734.TWO
70166,722580.TWO
70167,722101.TWO
70168,IGFUF
70169,5102.TWO
70170,723021.TWO
70171,6FL.F
70172,511830.SS
70173,721820.TWO
70174,UTISENSETF.BO
70175,KOTAKNIFTY2.BO
70176,33FQ.BE
70177,FUP.F
70178,FUTUREPF.BK
70179,RCAPBUILBG.BO
70180,KOTAKGOLD.BO
70181,722745.TWO
70182,722050.TWO
70183,72319P.TWO
70184,0181-OL.HK
70185,OISDF
70186,721812.TWO
